pair_id,role,is_pair,designated_target,scored_target,phase_bin,source_terminal_index,donor_terminal_index,relation_value,relation_velocity,target,mu_temporal,mu_cross,temporal_residual,cross_residual,disagreement,temporal_residual_tail,temporal_residual_reliability_feature,temporal_residual_reliability_stratum,cross_residual_tail,cross_residual_reliability_feature,cross_residual_reliability_stratum,disagreement_tail,disagreement_reliability_feature,disagreement_reliability_stratum,temporal_residual_tail_exceeds,cross_residual_tail_exceeds,disagreement_tail_exceeds,source_selection_block
target_0_phase_0_pair_02,target_spike,True,0,0,0,1123,1315,0.9108638167381287,0.013505806215107441,5.343715190887451,1.6528087854385376,1.666988492012024,13.62279009378382,13.518319218223397,0.00020106407851017138,4.812184355372417,0.8785135877304207,2.0,5.1647859739235145,0.8203194527508658,2.0,0.013793322132335873,1.2019609512743978,2.0,False,True,False,2
target_0_phase_0_pair_03,coherent_control,True,0,0,0,1500,1116,0.7933533191680908,0.019921671599149704,-3.111579656600952,-2.1001224517822266,-2.395740509033203,1.0230456771797094,0.5124256851905216,0.08739003577284166,3.0204248861443626,0.8806930505027676,2.0,3.5553480614894135,0.7883396961917716,2.0,0.4727471151914863,1.1819897316794274,2.0,False,True,False,3
target_0_phase_0_pair_03,unsupported_target_break,True,0,0,0,1500,1116,0.7933533191680908,0.019921671599149704,-3.111579656600952,-2.1001224517822266,1.2017552852630615,1.0230456771797094,18.604858320705034,10.902396590395313,3.0204248861443626,0.8806930505027676,2.0,4.795790545596741,0.7299153544475269,1.0,4.983606621708336,1.1438516835071446,2.0,False,True,True,3
target_0_phase_0_pair_03,target_omission_break,True,0,0,0,1500,1116,0.7933533191680908,0.019921671599149704,1.3037103414535522,1.062043309211731,-2.395740509033203,0.05840295447256949,13.685936595167178,11.956268933716515,0.3933437475758196,0.7412673417088085,2.0,5.1647859739235145,0.7883396961917716,2.0,4.983606621708336,1.0821075494033752,2.0,False,True,True,3
target_0_phase_0_pair_03,target_spike,True,0,0,0,1500,1116,0.7933533191680908,0.019921671599149704,-6.2255778312683105,-2.1001224517822266,-2.395740509033203,17.01938208813067,14.667653914784978,0.08739003577284166,4.812184355372417,0.8806930505027676,2.0,5.1647859739235145,0.7883396961917716,2.0,0.4727471151914863,1.1819897316794274,2.0,False,True,False,3
target_0_phase_0_drift_00,normal_relation_drift_control,False,0,0,0,128,-1,-4.898587410340671e-16,0.03272492438554764,0.4418160319328308,0.1679009050130844,0.6581535339355469,0.07502949675546078,0.04680191477277518,0.24034764016538568,0.49677387031034026,0.5747289700486417,0.0,0.7104386776700063,0.8701907356198975,2.0,0.7640989165322298,1.0428544027676494,2.0,False,False,False,-1
target_0_phase_0_drift_01,normal_relation_drift_control,False,0,0,0,320,-1,-7.347880586115415e-16,0.03272492438554764,-0.4504411518573761,0.867214560508728,-0.27559345960617065,1.7362165763310253,0.03057171548557225,1.3060101708389347,4.119037174812472,0.7214383981282905,2.0,0.3414432493432334,0.7606341309312133,1.0,3.1918471524802814,1.048349962289023,2.0,False,False,False,-1
target_0_phase_0_drift_02,normal_relation_drift_control,False,0,0,0,1088,-1,-1.7145055406796758e-15,0.03272492438554764,-0.5297554135322571,-0.37597036361694336,-0.6630557775497437,0.023649841577455533,0.01776898704719443,0.08241803489296728,0.21449380973472668,0.6325445047208232,1.0,0.4285875255290185,0.7994649564649975,2.0,0.46593030385809975,1.0194394376656672,1.0,False,False,False,-1
target_0_phase_0_drift_03,normal_relation_drift_control,False,0,0,0,1472,-1,-2.204364281713743e-15,0.03272492438554764,1.4579615592956543,1.611939787864685,1.6079459190368652,0.02370929487325668,0.022495308166980976,1.5950988213830897e-05,0.2689899394396283,0.49623046646862035,0.0,0.48265474679929443,0.8122651340212043,2.0,0.005115100666770377,0.9518504734453566,1.0,False,False,False,-1
target_0_phase_1_pair_00,coherent_control,True,0,0,1,197,581,0.7730104327201843,0.020760471001267433,-0.9854017496109009,-0.9639871716499329,-1.336913824081421,0.00045858414924637714,0.12356073849856841,0.13907428809375588,0.033576295533604326,0.5382557245661274,0.0,1.3663601462190733,0.6838275186212414,0.0,0.7011153502091222,0.8702524347865341,0.0,False,False,False,0
target_0_phase_1_pair_00,unsupported_target_break,True,0,0,1,197,581,0.7730104327201843,0.020760471001267433,-0.9854017496109009,-0.9639871716499329,1.5380979776382446,0.00045858414924637714,6.368050873426512,6.260430094288441,0.033576295533604326,0.5382557245661274,0.0,5.697093486505405,0.6469848942115799,0.0,5.529429087511423,0.8416107641696225,0.0,False,True,True,0
target_0_phase_1_pair_00,target_omission_break,True,0,0,1,197,581,0.7730104327201843,0.020760471001267433,2.1223204135894775,1.2287217378616333,-1.336913824081421,0.7985185932625569,11.966301511074562,6.5824858367068515,2.7327428136925813,0.6976865381559803,2.0,5.697093486505405,0.6838275186212414,0.0,5.278114659230518,0.976927111276865,1.0,False,True,True,0
target_0_phase_1_pair_00,target_spike,True,0,0,1,197,581,0.7730104327201843,0.020760471001267433,-4.099399566650391,-0.9639871716499329,-1.336913824081421,9.830810886722507,7.631327477896832,0.13907428809375588,5.356586274672012,0.5382557245661274,0.0,5.697093486505405,0.6838275186212414,0.0,0.7011153502091222,0.8702524347865341,0.0,True,True,False,0
target_0_phase_1_pair_01,coherent_control,True,0,0,1,582,198,0.751839816570282,0.02157704159617424,1.1880017518997192,1.62973153591156,1.1521923542022705,0.19512520208314754,0.0012823129634540464,0.22804367006757786,0.8048511701399466,0.6999406335156024,2.0,0.0730759803180659,0.6534767379951328,0.0,0.8472978603872037,0.9575744031389845,1.0,False,False,False,1
target_0_phase_1_pair_01,unsupported_target_break,True,0,0,1,582,198,0.751839816570282,0.02157704159617424,1.1880017518997192,1.62973153591156,-1.8435548543930054,0.19512520208314754,9.190335457157062,12.063718349074918,0.8048511701399466,0.6999406335156024,2.0,5.697093486505405,0.6888976292247302,0.0,5.278114659230518,0.9820879970744356,1.0,False,True,True,1
target_0_phase_1_pair_01,target_omission_break,True,0,0,1,582,198,0.751839816570282,0.02157704159617424,-2.190553903579712,-0.8464611768722534,1.1521923542022705,1.8065852579878907,11.173952543915448,3.994615937276663,3.2771447329921766,0.5380684495041559,0.0,5.697093486505405,0.6534767379951328,0.0,5.529429087511423,0.8464924709957944,0.0,True,True,True,1
target_0_phase_1_pair_01,target_spike,True,0,0,1,582,198,0.751839816570282,0.02157704159617424,4.301999568939209,1.62973153591156,1.1521923542022705,7.14101644034146,9.92128549000887,0.22804367006757786,4.812184355372417,0.6999406335156024,2.0,5.697093486505405,0.6534767379951328,0.0,0.8472978603872037,0.9575744031389845,1.0,False,True,False,1
target_0_phase_1_pair_02,coherent_control,True,0,0,1,966,1158,0.751839816570282,0.02157704159617424,2.1071736812591553,0.8568292260169983,1.2503206729888916,1.5633612567548063,0.7341970777818005,0.15483551884003433,3.0719214119115374,0.6445462342870723,1.0,3.4094961844768505,0.7415611453857331,1.0,0.713766467762681,0.9825236793479564,1.0,True,True,False,2
target_0_phase_1_pair_02,unsupported_target_break,True,0,0,1,966,1158,0.751839816570282,0.02157704159617424,2.1071736812591553,0.8568292260169983,-0.945358395576477,1.5633612567548063,9.317952080110459,3.2478802234247475,3.0719214119115374,0.6445462342870723,1.0,5.1647859739235145,0.8126840545542968,2.0,4.983606621708336,1.0372536915627038,2.0,True,True,True,2
target_0_phase_1_pair_02,target_omission_break,True,0,0,1,966,1158,0.751839816570282,0.02157704159617424,-0.9811304211616516,-0.3864935636520386,1.2503206729888916,0.35359299230890784,4.9793739855856565,2.679160845270431,1.2858238307562562,0.6997385241617855,2.0,4.795790545596741,0.7415611453857331,1.0,5.278114659230518,1.0195817449042104,1.0,False,True,True,2
